item_code,call_number,coll_type_name,inventory_code,received_date,supplier_name,order_no,location_name,order_date,item_status_name,site,source,invoice,price,price_currency,invoice_date,input_date,last_update,title
5372,248 HET k,Text,5372,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kerinduan Yang menantang
3577,269,Text,3577,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Iman Sejati Versus Iman Kosmetik
3603,234 JAM r,Text,3603,10/16/2009,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rela memaafkan Obat paling Ampuh
5685,269 SUY b,Text,5685,7/28/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Berziarah Bersama Allah Menuju Allah
5379,248 SUS t,Text,5379,9/30/2020,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Tuhan Aku Bersyukur Aku Pernah Berdosa
5259,248 TIM r,Text,5259,9/16/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rekan Seperjalanan Untuk Orang Sakit
4567,240 SUD p,Text,4567,3/2/2009,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pastor Juga Manusia
5679,200.9 LOV d,Text,5679,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Doa-Doa Kepada Santo-Santa Kesayanganku
5370,264,Text,5370,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Tujuh Sabda Yesus Dari Atas Salib
5724,248 SUM a,Text,5724,10/31/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Akar & Sayap
3225,220 PUR g,Text,3225,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Gila Benar Iman Mereka !
5678,248 ARI m,Text,5678,7/28/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Menciptakan Sekolah Minggu Yang menyenangkan
292,209 DIA y,Text,292,11/13/1984,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,YUSUF
-,248,Text,-,3/20/1985,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Cinta dan Amal
5261,200.9 JEN s,Text,5261,9/16/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Yohanes Bosco 
5676,264 SPI d,Text,5676,7/28/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Dinamika Sakramen kasih sayang
6844,266 KRI m,Text,6844,7/17/2017,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mawar Mistik
5622,220 KOK b,Text,5622,5/21/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Beriman Bersama Maria
5399,248 SUW b,Text,5399,10/11/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Bidang Pelayanan
5258,248 POL s,Text,5258,9/16/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Surat Cinta Buat Gembala
466,200.2 DAH m,Text,466,12/21/1986,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Masalah Agama
5687,269 CUR e,Text,5687,10/27/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Everday Blessing 
5623,248 PUJ n,Text,5623,5/21/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Nada Le Turbe
5375,248 DOE l,Text,5375,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Lourdes 
2523,220.9 SUM a,Text,2523,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Angin Barat Angin Timur
5378,236 WID m,Text,5378,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Manusia kain Kafan
2524,269 DAR p,Text,2524,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Perempuan Di hadapan Hidup Dan Allah
3513,268 DAR y,Text,3513,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Yesus mendidik Para Murid
5675,248 DAR s,Text,5675,7/28/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Shahadat Satwa
2512,239 TIM p,Text,2512,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Problema Jalan Hidup
467,230.8 WAH g,Text,467,12/24/1986,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Gita natal
5353,242 MAR u,Text,5353,9/29/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Untaian Doa
4033,242 MAR d,Text,4033,10/5/2006,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Doa Sekolah
5652,264 MAL d,Text,5652,7/23/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Devosi Kepada kanak-Kanak Yesus dari Praha
2514,220 DAR n,Text,2514,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Nabi Dan martir Bersama Yesus
3582,248 DAR m,Text,3582,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mengubah Tanpa Kekerasan
5688,248 MAR p,Text,5688,7/28/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pelayanan yang Murah hati
5683,248 NOU m,Text,5683,7/28/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Memasuki ruang batin
5382,260 TIM d,Text,5382,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Damai Bagimu
3583,216 NOU m,Text,3583,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,mencari Makna Kekuasaan
5686,242 TIM d,Text,5686,7/28/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Doa harian Pelajar
5352,242 SAR m,Text,5352,9/29/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mukjizat Doa Litani Tubuh Kristus
7328,268 TIM k,Text,7328,11/6/2020,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Keluarga Berwawasan Ekologis APP
7327,269 MUN f,Text,7327,11/6/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Finding Peace Of Heart
7326,220 DAI a,Text,7326,11/6/2020,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Apa kata Tuhan Padaku Hari Ini?
4758,248 KLE c,Text,4758,6/24/2009,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Cerita Kecil Saja
4920,299 DEV b,Text,4920,8/12/2008,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Boen Bio Benteng Terakhir Umat Khonghucu
5655,264 ENA d,Text,5655,7/23/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Doa harian Ibu Teresa
6318,265 BAG w,Text,6318,8/21/2014,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Wali-Baptis 
5256,248 KUS t,Text,5256,9/16/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,"Tuhan Buatkan Ayah Untuk Aku, Ya…"
5270,264 SUR l,Text,5270,9/16/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Lebih Indah Lebih Berbuah
2506,240 KEA d,Text,2506,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Doa Dan Kepribadian
5381,200.7 BAG s,Text,5381,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Siap Diutus
3496,252 MAR p,Text,3496,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Perjalanan Rohani Kedua Belas Murid
7359,294.3 TIM m,Text,7359,12/11/2020,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mengenal Umat Budha Di Indonesia
5682,220 PAK w,Text,5682,7/28/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,What The Bible says about Marriage 
2532,269 GRI w,Text,2532,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,What Would Jesus Do To Rise Above Stress?
2531,269 LUE w,Text,2531,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,What Would Jesus Do To Find Meaning In Suffering?
2530,269 GRI w,Text,2530,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,What Would Jesus Do To Live A New After Loss?
2919,248 SIL k,Text,2919,7/19/2001,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kisah-Kisah Rohani Pembangit Semangat
7460,200.9  SHE f,Text,7460,6/2/2021,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Foretti
7443,232 BAI r,Text,7443,3/9/2021,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Roh Kudus Sang penghibur
6537,260 AJI m,Text,6537,8/5/2016,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Murid Sejati Yang Menerobos
1227,220 SET s,Text,1227,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo martinus
3257,220 SET s,Text,3257,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Jeanne D'Arc
3258,220 SET s,Text,3258,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,santo paulus dari Salib
3301,220 SET s,Text,3301,9/16/2002,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Odilia
3251,220 SET s,Text,3251,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Yoanes Don Bosko
3256,220 SET s,Text,3256,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Margareta Maria Alacoque Dan Beata Anna Wang
3302,220 SET s,Text,3302,9/16/2002,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Maximilianus Maria Kolbe
1440,235 SET s,Text,1440,8/8/1992,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Tarsisius
1223,235 SET s,Text,1223,3/24/1992,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,santo Fransiskus dari Assisi
1221,235 SET s,Text,1221,5/23/2017,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Bernadet Soubirous
3250,235 SET s,Text,3250,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Maria Goretti
3244,235,Text,3244,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santo Vinsensius A Paulo
7461,246 TIM j,Text,7461,6/16/2021,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,jalan panjang Puncak Kalvari
228,220,Text,228,8/6/1984,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Hidup & Cinta 
1667,265 P.GO i,Text,1667,6/24/1993,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Ibadat Jalan Salib
5462,240,Text,5462,12/17/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Novena Di saat Sulit Dan Menderita
863,235 SET s,Text,863,9/8/1988,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Santa Theresia Dari Kanak-Kanak Yesus
7489,264 TIM t,Text,7489,8/16/2021,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Tata Perayaan Ekaristi
7487,221,Text,7487,8/16/2021,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,SabdaMu Adalah Pelita
3499,200.9 ROU f,Text,3499,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Fransisikus dan Bonaventura
3370,235 TIM s,Text,3370,11/17/2003,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Seorang Santa Yang Berdiam Diri dan Pesan Bunda maria
5402,248 SUW b,Text,5402,10/11/2010,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Bidang Paguyuban
4872,200.7 TIM n,Text,4872,11/6/2009,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Nota pastoral Tentang Pendidikan
7750,232,Text,7750,3/21/2023,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Yesus dari nazaret
6620,220 ANN e,Text,6620,2/13/2017,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,40 hari Menjadi Wanita Yang Dimampukan Tuhan
2564,200.9 SNY s,Text,2564,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,115 Kisah santo santa Yang Mengasyikakkan
3875,200.9 GIB j,Text,3875,6/28/2006,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Jesus The Son Of man
7674,248 PRA d,Text,7674,10/3/2022,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Diutus Menjadi Saksi
7675,265 PRA b,Text,7675,10/3/2022,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Baptis Gerbang Sakramen Lain
7523,235 KRE a,Text,7523,11/17/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Angels & Demons : Iblis & Malaikat
7290,228,Text,7290,10/20/2020,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kitab wahyu ( Tafsir Perjanjian Baru )
7749,259 NOU k,Text,7749,3/21/2023,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Komunitas Alternatif
7751,248 PRA k,Text,7751,3/21/2023,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Keterlibatan Awam Sebagai Anggota Gereja
F,252 TIM c,Text,F,3/21/2023,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Cahaya Cinta
7678,248 ALE r,Text,7678,10/31/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Ruang tanpa Spasi
7757,252 TIM s,Text,7757,7/22/2023,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sabda Kehidupan
-,220 TIM b,Text,-,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Holy Bible
-,220 TIM a,Text,-,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,ALKITAB
-,220 tim A,Text,-,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,ALKITAB DEUTEROKANONIKA
-,220,Text,-,,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,ALKITAB ( SUPLEMEN)
7821,200.9,Text,7821,12/13/2023,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kamu DiUtus Memaknai Panggailanku
4595,232,Text,4595,4/13/2009,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Jesus The Son Of man
5738,248,Text,5738,10/31/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Damai Di Bumi (365 hari berdoa bersama Paus Yohanes paulus II)
7295,236,Text,7295,10/20/2020,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kupanggil Engkau Dengan NamaMu
7972,251,Text,7972,1/20/2025,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,"1500 Cerita Bermakna untuk renungan, khotbah dan ceramah anda"
3706,200.9,Text,3706,9/26/2005,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Orang Kudus Sepanjang Tahun
8017,248,Text,8017,4/30/2025,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Jangan Berhenti Berharap
3237,220,Text,3237,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,"Dimana sih, Rasanya Salib?"
5735,248,Text,5735,10/31/2011,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Terapi Iman mengelola Stress 
7868,236,Text,7868,4/5/2024,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Alvi Sang Malaikat Ingusan
5970,264,Text,5970,4/26/2013,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Puji Syukur Kor I Untuk Kor Campur
3709,264,Text,3709,10/8/2005,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,kidung Abadi
3712,264,Text,3712,10/8/2005,,,200-299,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Bintang Samudra Nyanyian Maria buku Koor
4476,384.5,Text,4476,1/15/2009,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sejarah Televisi
5165,303.6,Text,5165,5/29/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kisah yang Terlewatkan 11 September 
5000,327,Text,5000,4/15/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mata-mata & Pemecah Kode
4989,358,Text,4989,2/24/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kisah Penerbangan Pesawat tempur
4417,388.3,Text,4417,11/17/2008,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kendaraan Hebat
5004,358,Text,5004,2/24/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pesawat Tempur Helikopter AH-64 Apache
5001,358,Text,5001,2/24/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kendaraan Tempur Houercraft Militer LCAC
4999,358,Text,4999,2/24/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kendaraan Tempur M1 Abrams Tank Perang Utama
5002,358,Text,5002,2/24/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kendaraan Tempur M2 Branley Kendaraan Tempur Infanteri
343,362.2,Text,343,6/22/2007,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pencegahan Dan Penanggulangan Penyalahgunaan Narkoba berbasis Sekolah
3311,390,Text,3311,1/10/2003,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Ragam Budaya Daerah
3062,390,Text,3062,11/19/2001,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Adat Minangkabau Pola dan Tujuan Hidup Orang Minang
2771,332,Text,2771,4/25/2000,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sejarah Uang
4995,355,Text,4995,2/24/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mesin Perang
4517,389,Text,4517,2/18/2009,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Cerita Rakyat Dari Sabang sampai Merauke
4809,385,Text,4809,8/26/2009,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Seri Transpotasi Kereta Api
411,398,Text,411,8/30/1985,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,"Folklor Indonesia : Ilmu gosip,dongeng, dan lain-lain"
5076,371.5,Text,5076,4/12/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Penanganan Kekerasan Di Sekolah 
3621,370.15,Text,3621,10/27/2004,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Lemah Belajar dan ADHD
4881,371.3,Text,4881,11/11/2009,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Gembira Belajar Dengan Mind Mapping
3674,371.1,Text,3674,7/23/2011,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Administrasi Pendidikan Kontemporer
6679,338,Text,6679,7/17/2018,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Extreme Toyota
5386,373,Text,5386,9/30/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Sejarah Perkembangan Kurikulum SMP
5741,371.3,Text,5741,10/31/2011,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,gagasan Dan Pemikiran Masa Revolusi Pendidikan
4407,371.2,Text,4407,7/17/2018,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Teknik Evaluasi Pendidikan
5273,371.1,Text,5273,9/16/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Otonomi Pendidikan
5364,330,Text,5364,7/29/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Inovasi Atau Mati
4869,370.1,Text,4869,8/12/2008,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,gagal Itu Indah
37,398,Text,37,2/25/1993,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,MAHABARATA
2964,320,Text,2964,10/17/2001,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Politik Hati Nurani
122,333.9,Text,122,4/28/1994,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,AIR
4792,304.5,Text,4792,7/12/2008,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Psiko Analisa Mengenai Masalah wanita
576,369.4,Text,576,,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Peranan Pramuka Dalam Melestarikan Lingkungan Hidup
2873,370.1,Text,2873,3/16/2021,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Mengenal Dan Mengembangkan Harga Diri
587,370,Text,587,,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Menyesuaikan Diri Dengan Orang lain
7018,370,Text,7018,2/25/2019,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,lembaga Pendidikan katolik
5828,348,Text,5828,5/9/2012,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Aku Tertib Berlalu Lintas
5663,371.3,Text,5663,7/23/2011,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Resep Pengajaran Hebat
3673,370.1,Text,3673,5/11/2005,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Matinya Pendidikan
5383,360.7,Text,5383,9/30/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pendidikan Keluarga Sukses Mencegah Kenakalan Remaja dan Mewaspadai Penyalahgunaan Narkoba
6778,332.4,Text,6778,7/17/2017,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Unfair Advantage 
566,302.2,Text,566,1/12/1988,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Komunikasi Massa 1
567,302.2,Text,567,1/12/1988,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Komunikasi Massa 2
568,302.2,Text,568,1/12/1988,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Komunikasi massa 3
569,302.2,Text,569,1/12/1988,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Komunikasi massa 4
825,398,Text,825,10/23/1990,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Panji Semirang
2805,398,Text,2805,9/2/2002,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Cerita Rakyat dari Kalimantan Tengah
114,398,Text,114,3/7/1984,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Jaka Linglung
5425,305,Text,5425,10/28/2010,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rahasia Pintar Cewek
4588,305,Text,4588,,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Rahasia Cewek
6476,300,Text,6476,11/25/2015,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Tidur Lebih Berkualitas Dengan Meditasi
4631,391,Text,4631,6/17/2008,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Model Portfolio
4938,370.1,Text,4938,9/6/2008,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,The Treasure Of A Friend
3064,370.1,Text,3064,10/17/2001,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Kalau Kamu Makan Hamburger
-,370,Text,-,,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,PR Dan Pelajaran Sulit Bisa Menyenangkan
3280,370.1,Text,3280,9/19/2002,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Berani Menjadi Diriku Sendiri
4135,384.5,Text,4135,5/11/2007,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Cara Gampang Jadi Penyiar radio
761,398,Text,761,10/23/1990,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Tebakan Seri 01
762,398,Text,762,10/23/1990,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Tebakan Seri 02 
763,398,Text,763,10/23/1990,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Tebakan Seri 03 
765,398,Text,765,10/23/1990,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Tebakan Seri 5
133,333.9,Text,133,8/9/1984,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,AIR
5828,363.4,Text,5828,5/9/2012,,,300-399,,Available,,,,,IDR,,2/20/2026 18:57,2/20/2026 18:57,Pencegahan Penyalahgunaan Narkoba Tingkat SMP
