item_code,call_number,coll_type_name,inventory_code,received_date,supplier_name,order_no,location_name,order_date,item_status_name,site,source,invoice,price,price_currency,invoice_date,input_date,last_update
667,781.6,Text,667,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
5229,745.5,Text,5229,9/1/2010,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6230,745,Text,6230,4/7/2014,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6192,700,Text,6192,12 maret 2014,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4816,701.8,Reference,4816,26 Agustus 2009,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4587,746,Text,4587,4/13/2009,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
5882,790,Text,5882,7 Agustus 2012,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4646,745.5,Text,4646,16 Mei 2009,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
5139,745.5,Text,5139,3 Mei 2010,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4793,770,Text,4793,12 Julin2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2323,780,Text,2323,11 Desember 1995,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6229,745,Text,6229,4/7/2014,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
5860,793.8,Text,5860,14 Juli 2012,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4579,782.4,Text,4579,3 Juni 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2356,745,Text,2356,11 Januari 1996,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4600,750,Text,4600,3 Juni 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
5630,782.4,Text,5630,21 mei 2011,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4596,780,Text,4596,3 Juni 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4443,782.4,Text,4443,6  Januari 2009,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4598,726.1,Text,4598,4/13/2009,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4508,758.3,Text,4508,18 Februari 2009,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4595,780,Text,4595,3 Juni 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
,,Text,,11/2/2007,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4357,720,Text,4357,3 JUNI 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6366,746.6,Text,6366,11/10/2014,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4267,710,Text,4267,15 Agustus 2007,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4618,740,Text,4618,3 Juni 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
5285,780,Text,5285,9/23/2010,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
5938,793,Text,5938,20 Februari 2013,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
5013,796.7,Text,5013,24 Februari 2010,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
3858,780.7,Text,3858,31 Mei 2006,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
572,745.5,Text,572,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4245,796.5,Text,4245,28 Juli 2007,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
5109,793,Text,5109,4/15/2010,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4832,793.2,Text,4832,9/6/2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
3118,726.5,Text,3118,2 januari 2002,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4418,790.1,Text,4418,11/17/2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4419,790.1,Text,4419,11/17/2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4254,796.34,Text,4254,28 Juli 2007,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4008,745.5,Text,4008,25 Juli 2006,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4606,796.33,Text,4606,3 Juni 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
255,771,Text,255,10 Agustus 1984,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
177,770,Text,177,18 Oktober 1984,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4712,782.4,Text,4712,24 Juni 2009,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4673,745.5,Text,4673,16 Mei 2009,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6099,771,Text,6099,9/30/2013,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
,770,Text,,,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6670,746.6,Text,6670,23 Mei 2017,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6915,743.4,Text,6915,22 Januari 2018,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6985,745.5,Text,6985,11/10/2018,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6987,745.5,Text,6987,11/10/2018,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6953,787,Text,6953,9/25/2018,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6986,745.5,Text,6986,11/10/2018,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6957,770.2,Text,6957,9/25/2018,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4900,782.4,Text,4900,29 Agustus 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2922,722,Text,2922,19 Juli 2007,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
,793.7,Text,,,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4481,778.53,Text,4481,15 Januari 2009,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2881,796.33,Text,2881,17 Juli 2017,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6555,770.1,Text,6555,9 Agustus 2016,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4340,793.8,Text,4340,11/2/2007,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4605,796.32,Text,4605,3 Juni 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2128,780,Text,2128,1 Agustus 1995,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2613,780,Text,2613,6 Agustus 1997,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2613,780,Text,2613,6 Agustus 1997,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
793,780,Text,793,14 Januari 1987,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,780,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,780,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,780,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
119,780,Text,119,4/28/1994,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
652,780,Text,652,25 Juli 1990,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
653,780,Text,653,25 Juli 1990,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
654,780,Text,654,25 Juli 1990,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
614,780,Text,614,8 Februari 1996,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2421,780,Text,2421,8 Februari 1996,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
616,780,Text,616,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2151,780,Text,2151,8 Agustus 1995,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2418,780,Text,2418,8 Februari 1996,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
60/93,782.4,Text,60/93,25 Februari 1993,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
270,780,Text,270,11/12/2024,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4,780,Text,4,`,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,780,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
573,726.1,Text,573,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
142,745.5,Text,142,29 Mei 1995,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2146,746,Text,2146,,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,742,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
277,751.2,Text,277,16 Desember 1998,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
283,700,Text,283,11/12/1984,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
264,780,Text,264,4/1/1985,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
,722.7,Text,,,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,782.4,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2417,780,Text,2417,8 Februari 1996,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4628,782.4,Text,4628,12 Julin2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,782.4,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
3082,780,Text,3082,2 januari 2002,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1120,780,Text,1120,26 Agustus 1993,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,780,Text,-,,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
676,780,Text,676,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,782.4,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
3,792,Text,3,4/10/1991,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1390,740,Text,1390,28 Juli 1992,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1391,740,Text,1391,28 Juli 1992,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1392,740,Text,1392,28 Juli 1992,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2147,700,Text,2147,2 Agustus 1995,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,740,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1086,740,Text,1086,4/2/1991,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1087,740,Text,1087,4/2/1991,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1163,740,Text,1163,11 Juni 1991,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1164,740,Text,1164,11 Juni 1991,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,740,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,740,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1889,750,Text,1889,24 Agustus 1994,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,796.3,Text,-,,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2513,700,Text,2513,11/30/1996,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,700,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2514,700,Text,2514,11/30/1996,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,724,Text,-,22 Mei 2006,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4700,745.5,Text,4700,2 Juli 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
3893,720,Text,3893,22 Mei 2006,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4360,790,Reference,4360,11/2/2007,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
3969,740,Text,3969,25 Juli 2006,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4699,745.5,Text,4699,2 Juli 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4497,790.1,Text,4497,8 mei 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
3908,701.1,Text,3908,9 Juli 2006,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
326,791.5,Text,326,19 Desember 2006,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
327,791.5,Text,327,19 Desember 2006,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
328,791.5,Text,328,19 Desember 2006,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
329,791.5,Text,329,19 Desember 2006,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
330,791.5,Text,330,19 Desember 2006,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6951,745.5,Text,6951,9/25/2018,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
6950,745,Text,6950,9/25/2018,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1137,785,Text,1137,14 Mei 1991,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
847,745.5,Text,847,2 Agustus 1988,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
183,745.5,Text,183,29 Oktober 1984,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4414,725.8,Text,4414,11/17/2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4255,796.3,Text,4255,28 Juli 2007,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
2419,780,Text,2419,8 Februari 1996,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4754,746,Text,4754,24 Juni 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
7109,710,Text,7109,9/11/2019,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
7306,745,Text,7306,28 Oktober2020,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
3713,746.4,Text,3713,7 Oktober 2005,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
7145,770,Text,7145,26 Oktober 2019,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,781.8,Text,-,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4860,793.8,Text,4860,12 Agustus 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
7103,796.3,Text,7103,9/11/2019,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1047,700,Text,1047,17 Juli 1989,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4393,780,Text,4393,-,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1047,700,Text,1047,19 Februari 1997,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4355,702,Text,4355,11/2/2007,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4507,758,Text,4507,18 Februari 2009,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
5549,778,Text,5549,3 Maret 2011,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
7221,745.5,Text,7221,5 Agustus 2020,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4884,741.3,Text,4884,12 Agustus 2008,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4900,725,Text,4900,4 Desember 2009,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
7550,793.7,Text,7550,21 Februsri 2022,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
7768,701.53,Text,7768,25 Agustus 2023,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
382,796,Text,382,23 Juli 1986,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
292,292,Text,292,6 Desember 1999,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
1,792,Text,1,4/10/1991,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
7927,796.44,Text,7927,9/19/2024,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
7066,790,Text,7066,6 Agustus 2019,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
4326,783,Text,4326,29 Oktober 2007,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
,,Text,,9/29/2007,,,700-799,,Available,,,,,IDR,,2/20/2026,2/20/2026
3646,812,Text,3646,27 Oktober 2004,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
4655,811,Text,4655,2 Juli 2008,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
959,811,Text,959,4/22/1989,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2739,890,Text,2739,25 Februari 2000,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3928,808.5,Text,3928,13 Juli 2006,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3612,817,Text,3612,27 Oktober 2004,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
5239,809,Text,5239,9/1/2010,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
7059,800,Text,7059,5 Agustus 2019,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3826,811,Text,3826,5 Agustus 2019,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
6990,802.02,Text,6990,4/11/2006,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
4114,808.02,Text,4114,11/10/2018,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
4691,808.2,Text,4691,6 Maret 2007,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
7143,814,Text,7143,2 Juli 2008,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
7527,808.1,Text,7527,26 Oktober 2019,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
6353,809,Text,6353,23 Desember 2021,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3637,811,Text,3637,11/3/2014,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
4680,810,Text,4680,27 Oktober 2004,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2821,813,Text,2821,5 Juni 2009,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
5431,810,Text,5431,9/15/2000,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2882,809,Text,2882,28 Oktober 2010,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
5296,818,Text,5296,16 Maret 2004,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
281,811,Text,281,9/27/2010,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
6965,808,Text,6965,16 Desember 1999,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3649,815,Text,3649,31 Oktober 2018,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
6989,809,Text,6989,27 Oktober 2004,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
4576,813,Text,4576,11/10/2018,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
6108,811,Text,6108,4/13/2009,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
4756,812,Text,4756,9/30/2013,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2893,808.1,Text,2893,24 Juni 2009,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
1495,810,Text,1495,21 Maret 2001,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
51,813,Text,51,11/17/1992,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
4506,811,Text,4506,9/1/1985,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
335,809,Text,335,8 Maret 2008,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
4368,808.8,Text,4368,4/1/1985,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2746,813,Text,2746,11/6/2008,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2218,811,Text,2218,25 Februari 2000,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3198,814,Text,3198,9/2/1995,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
68,819,Text,68,4/24/2002,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2209,811,Text,2209,29 Agustus 1986,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
359,808,Text,359,9/2/1995,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3718,808,Text,3718,4/1/1985,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
4817,811,Text,4817,7 OKTOBER 2003,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
5236,809,Text,5236,12 Juli 2008,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
1994,811,Text,1994,9/1/2010,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,802,Text,-,11/22/1994,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
6839,805,Text,6839,23 Juli 1986,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
845,800,Text,845,17 Juli 2017,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
110,813,Text,110,2 Agustus 1988,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
4683,811,Text,4683,9/20/1988,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2829,811,Text,2829,2 Juli 2008,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
76,811,Text,76,9/15/2000,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
71,808.1,Text,71,9/1/1986,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
814,811,Text,814,29 Agustus 1986,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
813,811,Text,813,23 Oktober 1990,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
1277,813,Text,1277,23 Oktober 1990,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
1279,808.3,Text,1279,23 Oktober 1990,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
1276,88.3,Text,1276,4/11/1992,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2833,808.2,Text,2833,4/11/1992,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3676,808.3,Text,3676,4/11/1992,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
458,808,Text,458,9/15/2002,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3619,817,Text,3619,11 Mei 2005,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2702,813,Text,2702,30 Juni 1988,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2001,811,Text,2001,27 Oktober 2004,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3743,813,Text,3743,7 Mei 1999,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
385,808.8,Text,385,11/22/1994,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
74,899,Text,74,7 OKTOBER 2005,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
77,802,Text,77,23 Juli 1986,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,800,Text,-,30 Agustus 1986,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3698,813,Text,3698,9/11/1986,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3197,811,Text,3197,9/15/1984,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
132,813,Text,132,27 oktober 2004,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2059,808.1,Text,2059,16 Mei 2002,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,813,Text,-,17 Juli 1984,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
459,813,Text,459,14 Maret 1995,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
28,813,Text,28,-,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
102,813,Text,102,3 Juni 1988,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
46,813,Text,46,9/17/1984,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
1341,813,Text,1341,9/20/1988,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
106,813,Text,106,23 Agustus 1984,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
107,813,Text,107,17 Juli 1989,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3,810,Text,3,9/20/1988,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
6,810,Text,6,9/20/1988,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
100,813,Text,100,27 Agustus 1984,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2210,813,Text,2210,27 Agustus 1984,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,810,Text,-,2 Agustus 1988,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
477,809.1,Text,477,9/2/1995,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
942,800,Text,942,6 Juni 1987,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
862,826,Text,862,2 Januari 1987,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
139,810,Text,139,11/22/1988,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
87,815,Text,87,9/7/1988,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3059,808.5,Text,3059,17 Juli 1989,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
4354,808.5,Text,4354,17 Juli 1984,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
3895,808.5,Text,3895,11/19/2001,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
2831,808.5,Text,2831,27 oktober 2008,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
484,819,Text,484,6  Juli 2006,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
10,811,Text,10,4/15/2000,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,813,Text,-,2 Januari 1987,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
22,808.3,Text,22,30 Agustus 1984,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
93,811,Text,93,20 Maret 1985,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
36,813,Text,36,9/15/1984,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
1,810,Text,1,26 Juni 1987,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
141,807,Text,141,11/21/1984,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
187,810,Text,187,30 Agustus 1984,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
103,,Text,103,17 Juli 1989,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
120,810,Text,120,4/23/1996,,,800-899,,Available,,,,,IDR,,2/20/2026,2/20/2026
