"item_code";"call_number";"coll_type_name";"inventory_code";"received_date";"supplier_name";"order_no";"location_name";"order_date";"item_status_name";"site";"source";"invoice";"price";"price_currency";"invoice_date";"input_date";"last_update"
"4648";"595";"Text";"4648";"2009-05-16";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"106";"500";"Text";"106";"1979-01-27";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"558";"590";"Text";"558";"1989-01-28";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"499";"523.78";"Text";"499";"1989-01-16";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"231";"523.4";"Text";"231";"1984-08-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7544";"536";"Text";"7544";"2022-02-21";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4721";"541.3";"Text";"4721";"2009-06-24";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4895";"520";"Text";"4895";"2008-08-12";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4345";"520";"Text";"4345";"2007-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4606";"599";"Text";"4606";"2009-04-13";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4444";"591.5";"Text";"4444";"2008-01-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4445";"591";"Text";"4445";"2009-01-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"166";"599";"Text";"166";"1984-10-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4244";"539";"Text";"4244";"2007-07-27";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5528";"570";"Text";"5528";"2011-03-03";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4362";"551.6";"Text";"4362";"2011-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4300";"590";"Text";"4300";"2007-10-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6608";"420";"Text";"6608";"2017-01-25";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"553";"552";"Text";"553";"2001-01-17";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4190";"552";"Text";"4190";"2017-07-12";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4871";"552";"Text";"4871";"2009-10-19";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2889";"553";"Text";"2889";"2004-03-16";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"502";"537.5";"Text";"502";"1987-01-20";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"285";"581";"Text";"285";"1998-12-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3191";"551.5";"Text";"3191";"2002-03-05";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"134";"510";"Text";"134";"1984-08-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"113";"500";"Text";"113";"1994-04-28";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4635";"530";"Text";"4635";"2009-05-16";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2864";"580";"Text";"2864";"2001-01-17";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"126";"513";"Text";"126";"1984-08-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2887";"590";"Text";"2887";"2004-03-16";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4142";"591";"Text";"4142";"2007-05-11";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"654";"591";"Text";"654";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4202";"523.8";"Text";"4202";"2007-07-12";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"175";"574";"Text";"175";"1989-09-08";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"1468";"574";"Text";"1468";"1992-09-08";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5856";"574";"Text";"5856";"2012-07-14";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4599";"530.8";"Text";"4599";"2008-06-03";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5537";"530";"Text";"5537";"2011-03-03";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5857";"590";"Text";"5857";"2012-07-14";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5306";"570";"Text";"5306";"2010-09-27";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4797";"551.6";"Text";"4797";"2008-07-12";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4873";"500";"Text";"4873";"2009-10-16";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5538";"570";"Text";"5538";"2011-03-03";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5539";"530";"Text";"5539";"2011-03-03";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"303";"500";"Text";"303";"1985-09-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"16";"525";"Text";"16";"1992-05-26";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4674";"525";"Text";"4674";"2009-05-16";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2773";"550";"Text";"2773";"2000-04-25";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2885";"582";"Text";"2885";"2004-03-16";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"163";"534";"Text";"163";"1984-10-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"651";"598";"Text";"651";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"651";"598";"Text";"651";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"652";"598";"Text";"652";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"153";"598";"Text";"153";"1984-10-17";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4935";"595";"Text";"4935";"2008-09-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"159";"599";"Text";"159";"1984-10-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"348";"538";"Text";"348";"1984-08-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3848";"535";"Text";"3848";"2006-05-22";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6554";"590";"Text";"6554";"2016-08-08";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6959";"510.76";"Text";"6959";"2018-09-25";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"130";"589";"Text";"130";"1984-08-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4715";"536";"Text";"4715";"2009-06-24";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"280";"551.6";"Text";"280";"1984-08-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4189";"551.6";"Text";"4189";"2008-07-12";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2927";"551.6";"Text";"2927";"2001-07-19";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2478";"510";"Text";"2478";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4017";"570";"Text";"4017";"2010-02-24";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"-";"530";"Text";"-";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"-";"530";"Text";"-";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"-";"530";"Text";"-";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"827";"530";"Text";"827";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7564";"567";"Text";"7564";"2022-03-08";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6930";"510";"Text";"6930";"2018-02-09";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6604";"550";"Text";"6604";"2017-01-25";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4224";"551.4";"Text";"4224";"2007-07-19";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"135";"574.9";"Text";"135";"1984-08-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"129";"551.45";"Text";"129";"1984-08-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4381";"567";"Text";"4381";"2008-11-10";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4906";"567";"Text";"4906";"2008-09-03";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4373";"512";"Text";"4373";"2007-11-10";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2866";"598";"Text";"2866";"2001-01-17";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4298";"591";"Text";"4298";"2007-10-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4297";"590";"Text";"4297";"2007-10-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4296";"577";"Text";"4296";"2007-10-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4463";"580";"Text";"4463";"2008-01-28";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4295";"574.5";"Text";"4295";"2007-10-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5173";"580";"Reference";"5173";"2000-05-29";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4598";"574.5";"Text";"4598";"2008-06-03";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"170";"590";"Text";"170";"1984-08-10";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4349";"531.6";"Text";"4349";"2007-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5772";"530.02";"Text";"5772";"2012-04-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6598";"530.02";"Text";"6598";"2017-01-25";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6609";"510";"Text";"6609";"2017-01-25";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4885";"575.01";"Text";"4885";"2009-10-19";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5406";"510.1";"Text";"5406";"2010-10-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5405";"510.1";"Text";"5405";"2010-10-15";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4400";"530";"Text";"4400";"2008-01-16";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5033";"530";"Text";"5033";"2010-03-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4879";"530";"Text";"4879";"2009-10-16";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5855";"530";"Text";"5855";"2012-07-14";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4347";"530";"Text";"4347";"2007-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"15";"530";"Text";"15";"1992-05-26";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5361";"530";"Text";"5361";"2010-09-29";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"19";"539.2";"Text";"19";"1992-05-26";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5092";"575.1";"Text";"5092";"2010-04-15";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4886";"575";"Text";"4886";"2009-10-16";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4209";"575";"Text";"4209";"2007-07-12";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5711";"510";"Text";"5711";"2011-10-05";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4739";"590";"Text";"4739";"2009-06-24";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7889";"551.43";"Text";"7889";"2024-04-23";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"2926";"551.2";"Text";"2926";"2001-07-19";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6143";"574.9";"Text";"6143";"2014-01-03";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4403";"550";"Text";"4403";"2008-11-10";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5093";"574.5";"Text";"5093";"2010-04-15";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4376";"590";"Text";"4376";"2008-11-10";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"3937";"590";"Text";"3937";"2006-07-13";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4172";"590";"Text";"4172";"2007-06-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"7891";"551.6";"Text";"7891";"2024-04-23";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6144";"574.9";"Text";"6144";"2014-01-03";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"834";"530";"Text";"834";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"0.0026";"537.5";"Text";"0.0026";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"831";"520";"Text";"831";"1988-07-20";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4610";"530.01";"Text";"4610";"2009-04-13";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4611";"530.01";"Text";"4611";"2009-04-13";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4612";"530.01";"Text";"4612";"2009-04-13";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6190";"500";"Text";"6190";"2014-03-12";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"562";"551.2";"Text";"562";"1988-01-12";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4242";"535";"Text";"4242";"2007-07-27";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4243";"535";"Text";"4243";"2007-07-27";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4897";"530";"Text";"4897";"2008-08-12";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"127";"542.3";"Text";"127";"1984-08-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5532";"590";"Text";"5532";"2011-03-03";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"165";"574.9";"Text";"165";"1984-10-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"306";"578";"Text";"306";"1995-09-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4119";"570";"Text";"4119";"2007-03-06";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4184";"574.9";"Text";"4184";"2007-06-21";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"-";"538";"Text";"-";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"207";"500";"Text";"207";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4904";"5784.1";"Text";"4904";"2009-12-04";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"210";"500";"Text";"210";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"198";"500";"Text";"198";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"210";"500";"Text";"210";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"202";"500";"Text";"202";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"202";"500";"Text";"202";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"203";"590";"Text";"203";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"205";"500";"Text";"205";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"209";"590";"Text";"209";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"199";"590";"Text";"199";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"200";"570";"Text";"200";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"197";"590";"Text";"197";"1984-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"582";"500";"Text";"582";"1988-01-28";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"254";"539.7";"Text";"254";"1984-08-10";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"1193";"530";"Text";"1193";"1991-07-17";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"515";"538.028";"Text";"515";"1987-01-23";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"-";"540";"Text";"-";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"5404";"510";"Text";"5404";"2010-10-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4367";"520";"Text";"4367";"2007-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"1480";"510";"Text";"1480";"1992-11-10";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"-";"-";"Text";"-";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"769";"530";"Text";"769";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"119";"595";"Text";"119";"1984-08-09";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4887";"500";"Text";"4887";"2008-08-12";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4882";"551.4";"Text";"4882";"2008-08-12";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4338";"500";"Text";"4338";"2007-11-02";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"157";"537";"Text";"157";"1984-10-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"6761";"546.3";"Text";"6761";"2017-07-17";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"4722";"549.2";"Text";"4722";"2009-06-24";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"162";"580";"Text";"162";"1984-10-18";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
"-";"570";"Text";"-";"";"";"";"500-599";"";"Available";"";"";"";"";"IDR";"";"2026-02-20 18:50:00";"2026-02-20 18:50:00"
