414/89,020 TIM m,Text,,10 Nov. 1989,,,000-099,,Available,,,,,IDR,,,,Membina Perpustakaan Sekolah
2401,419.21,Text,,26 Januari 1996,,,400-499,,Available,,,,,IDR,,,,Ngleluri Basa Jawa SLTP Kelas 1
2632,419,Text,,10 Oktober 1997,,,400-499,,Available,,,,,IDR,,,,Gladi Basa SLTP  kelas 2 (2B)
2607,419.21,Text,,1 Agustus 1992,,,400-499,,Available,,,,,IDR,,,,LKS/LTS Bahasa Jawa SMP 3A
971,419,Text,,2 januari 1991,,,400-499,,Available,,,,,IDR,,,,Nglestari Basa Jawi SMP 2
,419,Text,,-,,,400-499,,Available,,,,,IDR,,,,Kridha Basa 2
-,415,Text,,-,,,400-499,,Available,,,,,IDR,,,,Terampil Menerapkan Kaidah Ejaan Bahasa Indonesia
2062,420,Text,,14 maret 1995,,,400-499,,Available,,,,,IDR,,,,More Favourite Stories From Indonesia
2423,419.21,Text,,8 Februari 1996,,,400-499,,Available,,,,,IDR,,,,Serat Piwulang Basa Lan Sastra jawa SMTP 1
2424,419.21,Text,,8 Februari 1996,,,400-499,,Available,,,,,IDR,,,,Serat Piwulang Basa Lan Sastra jawa SMTP 2
2425,419.21,Text,,8 Februari 1996,,,400-499,,Available,,,,,IDR,,,,Serat Piwulang Basa Lan Sastra jawa SMTP 3
2427,419.21,Text,,8 Februari 1996,,,400-499,,Available,,,,,IDR,,,,Kunci Serat Piwulang Basa Lan Sastra Jawa SMTP  Jilid 1
2428,419.21,Text,,8 Februari 1996,,,400-499,,Available,,,,,IDR,,,,Kunci Serat Piwulang Basa Lan Sastra Jawa SMTP Jilid 2
2429,419.21,Text,,8 Februari 1996,,,400-499,,Available,,,,,IDR,,,,Kunci Serat Piwulang Basa Lan Sastra Jawa SMTP Jilid 3
1315,4x2.2,Text,,15 Mei 1992,,,400-499,,Available,,,,,IDR,,,,Widya Basa  Piwulang basa Jawi
2434,419.21,Text,,8 Februari 1996,,,400-499,,Available,,,,,IDR,,,,Pandom Panuntun Kridha Basa kangge Kelas 1 SMP
1901,419.21,Text,,24 Agustus 1994,,,400-499,,Available,,,,,IDR,,,,Pandom Panuntun Kridha Basa kangge Kelas 2 SMP
2436,419,Text,,8 Februari 1996,,,400-499,,Available,,,,,IDR,,,,Pandom Panuntun Kridha Basa kangge Kelas 3 SMP
880,419,Text,,13-Apr-88,,,400-499,,Available,,,,,IDR,,,,Kridha Basa 1
970,419,Text,,2 januari 1991,,,400-499,,Available,,,,,IDR,,,,Nglestari Basa Jawi SMP 1
972,419,Text,,2 januari 1991,,,400-499,,Available,,,,,IDR,,,,Nglestari Basa Jawi SMP 2
2004,4x0.1,Text,,22-Nov-94,,,400-499,,Available,,,,,IDR,,,,Pembakuan Babasa Indonesia
544,413,Text,,2 Juni 1990,,,400-499,,Available,,,,,IDR,,,,Himpunan Singkatan Dan Akronim Disertai Keterangan
373,408,Text,,26 Juni1987,,,400-499,,Available,,,,,IDR,,,,Ketika Burung Verkicau
0299,410.152,Text,,19 Februari 1986,,,400-499,,Available,,,,,IDR,,,,Pedoman Umum Ejaan bahasa Indonesia yang Disempurnakan
4698,420,Text,,23 Juni 2009,,,400-499,,Available,,,,,IDR,,,,"I Am Gifted, So Are You! Adam Khoo"
3635,425,Text,,27 Oktober 2009,,,400-499,,Available,,,,,IDR,,,,The Pronoun And The Determinative
5642,420,Text,,17 januari 2011,,,400-499,,Available,,,,,IDR,,,,Checkpint Biology
2070,420,Text,,14 maret 1995,,,400-499,,Available,,,,,IDR,,,,A Tale From Sumatra Tungku Tiga
-,420,Text,,-,,,400-499,,Available,,,,,IDR,,,,This Away To America
-,420,Text,,-,,,400-499,,Available,,,,,IDR,,,,Courage
3765,411,Text,,4 Maret 2006,,,400-499,,Available,,,,,IDR,,,,Menulis : Meningkatkan Dan Menjual Kecerdasan Verbal-Linguistik Anda
1999,408,Text,,22-Nov-94,,,400-499,,Available,,,,,IDR,,,,Proses Kreatif Mengapa Dan bagaimana saya Mengarang II
740,400,Text,,23 Oktober 1990,,,400-499,,Available,,,,,IDR,,,,Inilah Bahasa Indonesia Yang Benar II
741,400,Text,,23 Oktober 1990,,,400-499,,Available,,,,,IDR,,,,Inilah Bahasa Indonesia Yang Benar III
3766,411.5,Text,,4 Maret 2006,,,400-499,,Available,,,,,IDR,,,,Bahasa Indonesia Dalam Problematika Kekinian
0338,410.1,Text,,1-Apr-85,,,400-499,,Available,,,,,IDR,,,,Argumentasi Dan Narasi
723,410,Text,,23 Oktober 1990,,,400-499,,Available,,,,,IDR,,,,Pengajaran Kosakata
7854,420,Text,,24 Desember 2024,,,400-499,,Available,,,,,IDR,,,,"Pintar Bahasa Inggris Untuk SMP kelas 1,2 3"
-,490,Text,,,,,400-499,,Available,,,,,IDR,,,,Kridha Basa 3
4923,400.1,Text,,12 Agustus 2008,,,400-499,,Available,,,,,IDR,,,,Anda mau Jadi Pengarang?
-,404,Text,,-,,,400-499,,Available,,,,,IDR,,,,Tata Bunyi Bahasa Tompembuni
7178,408,Text,,20 Februari 2020,,,400-499,,Available,,,,,IDR,,,,Struktur Bahasa Ngadha Dialek Rongga
7173,419,Text,,20 Februari 2020,,,400-499,,Available,,,,,IDR,,,,Nilai Budaya Dalam Ungkapan Dan Peribahasa Sunda
5360,420,Text,,29-Sep-10,,,400-499,,Available,,,,,IDR,,,,English For Leisure Time Speaking
4649,495.1,Text,,2 Juli 2008,,,400-499,,Available,,,,,IDR,,,,Belajar Cepata Bahasa Mandarin
2891,4x0.3,Reference,,21 Maret 2021,,,400-499,,Available,,,,,IDR,,,,Kamus 2500 Peribahasa Indonesia
1995,411,Text,,22-Nov-94,,,400-499,,Available,,,,,IDR,,,,Teknik Mengarang
285,411,Text,,21-Sep-84,,,400-499,,Available,,,,,IDR,,,,Mengarang Itu Gampang
2355,411,Text,,11 Januari 1996,,,400-499,,Available,,,,,IDR,,,,Tangkas Mengarang Pelajaran Mengarang SLTP
404,419,Text,,8 Agustus 2012,,,400-499,,Available,,,,,IDR,,,,Bahan Ajar Basa Jawa 7 kagem  Siswa-Siswi Tingkat SMP/MTs Kelas VII
3746,411,Text,,7 Oktober 2005,,,400-499,,Available,,,,,IDR,,,,mahir Menulis Berbagai laporan
7176,417,Text,,20 Februari 2020,,,400-499,,Available,,,,,IDR,,,,Jenis Dan Fungsi Humor Dalam Masyarakat Aceh
4533,428,Text,,21 Mei 2008,,,400-499,,Available,,,,,IDR,,,,Inspiration For Your Happiness
7737,411,Text,,28 Februari 2023,,,400-499,,Available,,,,,IDR,,,,Writing Super Guide For Today's Learners
7875,421.55,Text,,17-Apr-24,,,400-499,,Available,,,,,IDR,,,,1 Just One Minute Mudah Dan Cepat Cas Cis Cus Berbahasa Inggris
5640,420,Text,,17 Juli 2011,,,400-499,,Available,,,,,IDR,,,,English Grammar In Use Third Edition
6440,419,Text,,30-Sep-15,,,400-499,,Available,,,,,IDR,,,,Kawruh Basa Jawa Pepak
6415,419,Text,,11-Sep-15,,,400-499,,Available,,,,,IDR,,,,Pepak basa Jawa Lengkap
6423,419,Text,,11-Sep-15,,,400-499,,Available,,,,,IDR,,,,Pepak basa Jawa Lengkap
6411,419,Text,,11-Sep-15,,,400-499,,Available,,,,,IDR,,,,Mumpuni Basa Jawi Pepak
6427,419,Text,,11-Sep-15,,,400-499,,Available,,,,,IDR,,,,Buku Pinter Kawruh basa Jawi Pepak
-,419,Text,,11-Sep-15,,,400-499,,Available,,,,,IDR,,,,Buku Pinter basa Jawa  (KTSP 2006)
3130,420,Text,,7 Februari 2002,,,400-499,,Available,,,,,IDR,,,,Science Boosters 2
-,419,Text,,-,,,400-499,,Available,,,,,IDR,,,,Dalan Mujur Ngetan ( Antologi Cekak)
-,420,Text,,10 Agustus 1984,,,400-499,,Available,,,,,IDR,,,,Animals And How They Live
5212,410,Text,,22 Juli 2010,,,400-499,,Available,,,,,IDR,,,,Cermat Berbahasa Indonesia
2997,420,Text,,17 Oktober 2001,,,400-499,,Available,,,,,IDR,,,,Just Kidding
7886,411,Text,,18-Apr-14,,,400-499,,Available,,,,,IDR,,,,Cermat Menulis Dalam Bahasa Indonesia
7895,420,Text,,23-Apr-24,,,400-499,,Available,,,,,IDR,,,,Teknik Membaca Textbook Dan Penterjemahan
7329,420,Text,,6-Nov-20,,,400-499,,Available,,,,,IDR,,,,Learning More Information & Communication Technology 3 
8013,413,Reference,,30-Apr-25,,,400-499,,Available,,,,,IDR,,,,Kamus Lengkap IPA Untuk SMP-SMA
8015,425.076,Text,,30-Apr-25,,,400-499,,Available,,,,,IDR,,,,Mastering English Tenses Grammar Vocabulary
8012,413,Reference,,30-Apr-25,,,400-499,,Available,,,,,IDR,,,,kamus Pintar Biologi SMP-SMA
7235,420,Text,, 1 September 2020,,,400-499,,Available,,,,,IDR,,,,Detik-Detik Ujian Nasional Bahasa Inggris 2019-2020
7663,420,Text,,3 Oktober 2022,,,400-499,,Available,,,,,IDR,,,,Jago Ngomong Inggris Gampaaang 
8087,495.6,Reference,,29-Sep-25,,,400-499,,Available,,,,,IDR,,,,Kamus Indonesia-Jepang Era Global 
8088,495.1,Reference,,29-Sep-25,,,400-499,,Available,,,,,IDR,,,,Kamus Praktis Sehari-hari Bahasa Indonesia Mandarin
8089,400.3,Reference,,29-Sep-25,,,400-499,,Available,,,,,IDR,,,,Kamus Geografi Edisi tematik dan Visual 
4640,567,Text,,16 Mei 2009,,,500-599,,Available,,,,,IDR,,,, APA BEDANYA AMFIBI 
6816,550,Text,,17 Juli 2017,,,500-599,,Available,,,,,IDR,,,,Rahasiaku Ensiklopediku : Inilah Bumiku!
3917,523.1,Text,,9 Juli 2006,,,500-599,,Available,,,,,IDR,,,,100 Keajaiban Alam Dunia
4304,595,Text,,6 Oktober 2007,,,500-599,,Available,,,,,IDR,,,,100 Pengetahuan Tentang Serangga & Laba-Laba
5312,500,Text,,27-Sep-10,,,500-599,,Available,,,,,IDR,,,,1000 Fakta Tentang Sains
2249,510,Text,,6-Sep-95,,,500-599,,Available,,,,,IDR,,,,131 Permainan & Teka-Teki Matematika Yang Mengasyikan
7566,567,Text,,8 Maret 2022,,,500-599,,Available,,,,,IDR,,,,200 fakta Penting Dinosaurus Raksasa pemakan Tumbuhan
6142,590,Text,,3 Januari 2014,,,500-599,,Available,,,,,IDR,,,,217 Fakta Superaneh Dunia Binatang
4343,500.2,Text,,2-Nov-07,,,500-599,,Available,,,,,IDR,,,,A+ Proyek Lomba Dan Pameran Sains
4332,574,Text,,2-Nov-07,,,500-599,,Available,,,,,IDR,,,,A+ Proyek-Proyek Biologi
4331,530,Text,,2-Nov-07,,,500-599,,Available,,,,,IDR,,,,A+ Proyek-Proyek Fisika
4729,574,Text,,24 Juni 2009,,,500-599,,Available,,,,,IDR,,,,Adaptasi Dan Kemampuan Bertahan Hidup
0164,551.48,Text,,18 Oktober 1984,,,500-599,,Available,,,,,IDR,,,,air
7430,553.7,Text,,4 Februari 2021,,,500-599,,Available,,,,,IDR,,,,AIR SERI EKOLOGI
4472,551.48,Text,,15 Januari 2009,,,500-599,,Available,,,,,IDR,,,,Air Terjun
0128,523.1,Text,,9 Agustus 1984,,,500-599,,Available,,,,,IDR,,,,ALAM SEMESTA
4804,523.4,Text,,26 Agustus 2009,,,500-599,,Available,,,,,IDR,,,,Alam Semesta Yang Menakjubkan
1469,574,Text,,8-Sep-92,,,500-599,,Available,,,,,IDR,,,,Alat-Alat Tubuh Mahkluk Hidup
2923,590,Text,,19 Juli 2001,,,500-599,,Available,,,,,IDR,,,,Aman Dalam Kelompok
0655,597.9,Text,,-,,,500-599,,Available,,,,,IDR,,,,Amphibia Dan Reptilia 1
0525,597.92,Text,,23 Januari 1987,,,500-599,,Available,,,,,IDR,,,,Anatomi cacing
0526,595.384.04,Text,,23 Januari 1987,,,500-599,,Available,,,,,IDR,,,,ANATOMI UDANG
7893,551.5,Text,,23-Apr-24,,,500-599,,Available,,,,,IDR,,,,ANGIN : Mengenal Cuaca 
4639,598,Text,,16 Mei 2009,,,500-599,,Available,,,,,IDR,,,,Apa Bedanya Burung
4637,590,Text,,16 Mei 2009,,,500-599,,Available,,,,,IDR,,,,Apa Bedanya Mamalia
4649,568.1,Text,,16 Mei 2009,,,500-599,,Available,,,,,IDR,,,,Apa Bedanya Reptilia
4648,595,Text,,16 Mei 2009,,,500-599,,Available,,,,,IDR,,,,Apa Bedanya Serangga
106,500,Text,,27 Januari 1979,,,500-599,,Available,,,,,IDR,,,,Apa Dan Kenapa ? 21
0558,590,Text,,28 Januari 1989,,,500-599,,Available,,,,,IDR,,,,Apa Dan Kenapa ? 22
499,523.78,Text,,16 januari 1989,,,500-599,,Available,,,,,IDR,,,,Apa Mengapa bagaimana Gerhana Matahari
0231,523.4,Text,,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,,,Apakah Benar Ada Kehidupan Luar Bumi?
7544,536,Text,,21 Februari 2022,,,500-599,,Available,,,,,IDR,,,,API
4721,541.3,Text,,24 Juni 2009,,,500-599,,Available,,,,,IDR,,,,Asam Dan Basa : Dunia Sains Kimia
4895,520,Text,,12 Agustus 2008,,,500-599,,Available,,,,,IDR,,,,Astronomi Ilmu Tentang Alam Semesta
4345,520,Text,,2-Nov-07,,,500-599,,Available,,,,,IDR,,,,Astronomi Setiap Galaksi mrmiliki Lubang Hitam
4606,599,Text,,13-Apr-09,,,500-599,,Available,,,,,IDR,,,,Atlas Binatang Mamalia 1
4444,591.5,Text,,6 Januari 2008,,,500-599,,Available,,,,,IDR,,,,Atlas Dinosaurus
4445,591,Text,,6 Januari 2009,,,500-599,,Available,,,,,IDR,,,,Atlas Hewan
0166,599,Text,,18 Oktober 1984,,,500-599,,Available,,,,,IDR,,,,ATOM
4244,539,Text,,27 Juli 2007,,,500-599,,Available,,,,,IDR,,,,Atom Dan Moleku
5528,570,Text,,3 Maret 2011,,,500-599,,Available,,,,,IDR,,,,Ayo Bermain sains
4362,551.6,Text,,2-Nov-11,,,500-599,,Available,,,,,IDR,,,,Badai Dan Angin Topan
4300,590,Text,,6 Oktober 2007,,,500-599,,Available,,,,,IDR,,,,Bagaimana Binatang makan
6608,420,Text,,25 Januari 2017,,,500-599,,Available,,,,,IDR,,,,Erlangga Express UN SMP/Mts 2017 Bahasa Inggris
553,552,Text,,17 Januari 2001,,,500-599,,Available,,,,,IDR,,,,Batu Dan Mineral
4190,552,Text,,`12 Juli 2017,,,500-599,,Available,,,,,IDR,,,,"Batuan ,Mineral, Dan Fosil"
4871,552,Text,,19 Oktober 2009,,,500-599,,Available,,,,,IDR,,,,BATUAN DAN FOSIL
2889,553,Text,,16 maret 2004,,,500-599,,Available,,,,,IDR,,,,Batuan Dan Mineral
0502,537.5,Text,,20 Januari 1987,,,500-599,,Available,,,,,IDR,,,,Belajar Elektronika 2
285,581,Text,,6 Desember 1998,,,500-599,,Available,,,,,IDR,,,,Benalu Hortikultura Pengendalian Dan Pemanfaatan
3191,551.5,Text,,5 Maret 2002,,,500-599,,Available,,,,,IDR,,,,Bencana Buatan Manusia Atmosfer Dalam Bahaya
0134,510,Text,,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,,,BENTUK
113,500,Text,,28-Apr-94,,,500-599,,Available,,,,,IDR,,,,Bermain Dengan Pengetahuan
4635,530,Text,,16 Mei 2009,,,500-599,,Available,,,,,IDR,,,,Bermain Fisika Itu Asyik
2864,580,Text,,17 Januari 2001,,,500-599,,Available,,,,,IDR,,,,"Biji, Umbi, dan Spora"
0126,513,Text,,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,,,BILANGAN
2887,590,Text,,16 maret 2004,,,500-599,,Available,,,,,IDR,,,,Binatang Berbahaya
4142,591,Text,,11 Mei 2007,,,500-599,,Available,,,,,IDR,,,,Binatang Berbahaya
0654,591,Text,,-,,,500-599,,Available,,,,,IDR,,,,Binatang Menyusui Yang Hidup di Pohon 1
4202,523.8,Text,,12 Juli 2007,,,500-599,,Available,,,,,IDR,,,,Bintang
175,574,Text,,8-Sep-89,,,500-599,,Available,,,,,IDR,,,,Biologi 3 Edisi baru 1989
1468,574,Text,,8-Sep-92,,,500-599,,Available,,,,,IDR,,,,Biologi Dan Metode Ilmiah
5856,574,Text,,14 Juli 2012,,,500-599,,Available,,,,,IDR,,,,Biologi Menyongsong OSN
4599,530.8,Text,,3 Juni 2008,,,500-599,,Available,,,,,IDR,,,,BOBOT 
5537,530,Text,,3 Maret 2011,,,500-599,,Available,,,,,IDR,,,,Buku Fisika Paling Mudah Sedunia
5857,590,Text,,14 Juli 2012,,,500-599,,Available,,,,,IDR,,,,Buku Pengetahuan Hewan Paling Unik Sedunia
5306,570,Text,,27-Sep-10,,,500-599,,Available,,,,,IDR,,,,Buku Pengetahuan Paling Jorok Sedunia
4797,551.6,Text,,12 Juli 2008,,,500-599,,Available,,,,,IDR,,,,"Buku Pintar Ilusi Optik, Cuaca, & Luar Angkasa"
4873,500,Text,,16 Oktober 2009,,,500-599,,Available,,,,,IDR,,,,Buku Pintar Sains Dan Eksperimen Untuk Anak
5538,570,Text,,3 Maret 2011,,,500-599,,Available,,,,,IDR,,,,Buku Pintar Serba Tahu Segala yang di Langit dan Bumi
5539,530,Text,,3 Maret 2011,,,500-599,,Available,,,,,IDR,,,,Buku Serba  Pintar Pengetahuan Dunia Mutakhir Untuk Anak Cerdas
0303,500,Text,,18-Sep-85,,,500-599,,Available,,,,,IDR,,,,BUMI 
16,525,Text,,26 Mei 1992,,,500-599,,Available,,,,,IDR,,,,Bumi Dan langit FI : 3
4674,525,Text,,16 Mei 2009,,,500-599,,Available,,,,,IDR,,,,Bumi Kita Yang Mempesona
2773,550,Text,,25-Apr-00,,,500-599,,Available,,,,,IDR,,,,Bumi Siaga
2885,582,Text,,16 maret 2004,,,500-599,,Available,,,,,IDR,,,,Bunga Matahari
0163,534,Text,,18 Oktober 1984,,,500-599,,Available,,,,,IDR,,,,BUNYI 11
0651,598,Text,,-,,,500-599,,Available,,,,,IDR,,,,Burung Burung Yang Hidup Di Darat 1
0651,598,Text,,-,,,500-599,,Available,,,,,IDR,,,,Burung Burung Yang Hidup Dipohon 2
652,598,Text,,-,,,500-599,,Available,,,,,IDR,,,,Burung Burung Yang Hidup Dipohon 3
0153,598,Text,,17 Oktober 1984,,,500-599,,Available,,,,,IDR,,,,Burung Dan Cara Hidupnya
4935,595,Text,,6-Sep-08,,,500-599,,Available,,,,,IDR,,,,Cacing Tanah
0159,599,Text,,18 Oktober 1984,,,500-599,,Available,,,,,IDR,,,,CAHAYA
0348,538,Text,,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,,,cahaya dan warna
3848,535,Text,,22 Mei 2006,,,500-599,,Available,,,,,IDR,,,,Cahaya Dan Warna
6554,590,Text,,8 Agustus 2016,,,500-599,,Available,,,,,IDR,,,,Capung Teman Kita
6959,510.76,Text,,25-Sep-18,,,500-599,,Available,,,,,IDR,,,,"cara Cespleng Pintar Matematika SMP Kelas 7, 8, 9"
0130,589,Text,,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,,,Cendawan Dan Jamur
4715,536,Text,,24 Juni 2009,,,500-599,,Available,,,,,IDR,,,,Cepat Tua Akibat radiasi
0280,551.6,Text,,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,,,cuaca
4189,551.6,Text,,12 Juli 2008,,,500-599,,Available,,,,,IDR,,,,CUACA
2927,551.6,Text,,19 Juli 2001,,,500-599,,Available,,,,,IDR,,,,CUACA
2478,510,Text,,,,,500-599,,Available,,,,,IDR,,,,Daftar logaritma 4 Desimal Dengan Daftar Bunga Delapan Desimal
4017,570,Text,,24 Februari 2010,,,500-599,,Available,,,,,IDR,,,,Darwin Dan Evolusi Untuk Siswaq Kehidupan Dan Gagasannya
-,530,Text,,-,,,500-599,,Available,,,,,IDR,,,,Dasar-Dasar Ilmu Alam Untuk SMP Kelas 1 Semester 1
-,530,Text,,-,,,500-599,,Available,,,,,IDR,,,,Dasar-Dasar Ilmu Alam Untuk SMP Kelas 1 Semester 2
-,530,Text,,-,,,500-599,,Available,,,,,IDR,,,,Dasar-Dasar Ilmu Alam Untuk SMP Kelas 2 Semester 3
0827,530,Text,,-,,,500-599,,Available,,,,,IDR,,,,Dasar-Dasar Ilmu Alam Untuk SMP Kelas 2 Semester 4
7564,567,Text,,8 Maret 2022,,,500-599,,Available,,,,,IDR,,,,Dinosaurus Kejam!
6930,510,Text,,9 Februari 2018,,,500-599,,Available,,,,,IDR,,,,Detik-Detik UNBK Matematika Tahun 2017/2018
6604,550,Text,,25 Januari 2017,,,500-599,,Available,,,,,IDR,,,,Erlangga EXpress UN SMP/Mts 2017 IPA
4224,551.4,Text,,19 Juli 2007,,,500-599,,Available,,,,,IDR,,,,DI GURUN
0135,574.9,Text,,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,,,Di Dalam laut
0129,551.45,Text,,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,,,di tepi laut
4381,567,Text,,10-Nov-08,,,500-599,,Available,,,,,IDR,,,,DINOSAURUS  DARI ALLOSAURUS SAMPAI TYRANNOSAURUS
4906,567,Text,,3-Sep-08,,,500-599,,Available,,,,,IDR,,,,Dinosaurus Seri Intisari Ilmu
4373,512,Text,,10-Nov-07,,,500-599,,Available,,,,,IDR,,,,Dr. Math Menjelaskan Aljabar
2866,598,Text,,17 Januari 2001,,,500-599,,Available,,,,,IDR,,,,Dunia Burung
4298,591,Text,,6 Oktober 2007,,,500-599,,Available,,,,,IDR,,,,Dunia Prasejarah Kehidupan Triasik
4297,590,Text,,6 Oktober 2007,,,500-599,,Available,,,,,IDR,,,,Dunia Prasejarah Mamalia Purba
4296,577,Text,,6 Oktober 2007,,,500-599,,Available,,,,,IDR,,,,Dunia Prasejarah Zaman es
4463,580,Text,,28 Januari 2008,,,500-599,,Available,,,,,IDR,,,,Dunia Tumbuhan
4295,574.5,Text,,6 Oktober 2007,,,500-599,,Available,,,,,IDR,,,,Ekologi Ilmu Tentang Mahkluk Hidup
5173,580,Reference,,29 Mei 2000,,,500-599,,Available,,,,,IDR,,,,Ensiklopedia Anak Tumbuhan
4598,574.5,Text,,3 Juni 2008,,,500-599,,Available,,,,,IDR,,,,EKOLOGI
0170,590,Text,,10 Agustus 1984,,,500-599,,Available,,,,,IDR,,,,Empat raja Rimba Indonesia
4349,531.6,Text,,2-Nov-07,,,500-599,,Available,,,,,IDR,,,,Enertgi masa Depan
5772,530.02,Text,,2-Apr-12,,,500-599,,Available,,,,,IDR,,,,Erlangga Fokus UN SMP/MTs 2012
6598,530.02,Text,,25 januari 2017,,,500-599,,Available,,,,,IDR,,,,Erlangga Fokus UN SMP/MTs 2017
6609,510,Text,,25 januari 2017,,,500-599,,Available,,,,,IDR,,,,Erlangga X-Press UN SMP/MTs 2017 Matematika
4885,575.01,Text,,19 Oktober 2009,,,500-599,,Available,,,,,IDR,,,,EVOLUSI
5406,510.1,Text,,18 Oktober 2010,,,500-599,,Available,,,,,IDR,,,,Exploring Mathematics 1A
5405,510.1,Text,,15 Oktober 2010,,,500-599,,Available,,,,,IDR,,,,Exploring Mathematics 4A
4400,530,Text,,16 januari 2008,,,500-599,,Available,,,,,IDR,,,,Fakta Sains :Buku Saku
5033,530,Text,,18 Maret 2010,,,500-599,,Available,,,,,IDR,,,,Fisika 1 SMP Kelas VII
4879,530,Text,,16 Oktober 2009,,,500-599,,Available,,,,,IDR,,,,Fisika Itu Menyenangkan
5855,530,Text,,14 Juli 2012,,,500-599,,Available,,,,,IDR,,,,Fisika menyongsong OSN SMP
4347,530,Text,,2-Nov-07,,,500-599,,Available,,,,,IDR,,,,Fisika Sehelai Rambut Lebih Lebar Daripada Sejuta Atom
15,530,Text,,26 Mei 1992,,,500-599,,Available,,,,,IDR,,,,Fisika Zat Padat FI : 2
5361,530,Text,,29-Sep-10,,,500-599,,Available,,,,,IDR,,,,"GALILEO Belajar Fisika secara Mudah,Cepat, Dan Menarik"
19,539.2,Text,,26 Mei 1992,,,500-599,,Available,,,,,IDR,,,,Gelombang-Gelombang Elektromagnetik FI : 6
5092,575.1,Text,,15-Apr-10,,,500-599,,Available,,,,,IDR,,,,GEN & DNA
4886,575,Text,,16 Oktober 2009,,,500-599,,Available,,,,,IDR,,,,GENETIKA
4209,575,Text,,12 Juli 2007,,,500-599,,Available,,,,,IDR,,,,Genetika : Ilmu Tentang Pewarisan Ciri Makhluk Hidup
5711,510,Text,,5 Oktober 2011,,,500-599,,Available,,,,,IDR,,,,Glossary For Mathematics
4739,590,Text,,24 Juni 2009,,,500-599,,Available,,,,,IDR,,,,GORILA
7889,551.43,Text,,23-Apr-24,,,500-599,,Available,,,,,IDR,,,,GUNUNG
2926,551.2,Text,,19 Juli 2001,,,500-599,,Available,,,,,IDR,,,,GUNUNG
6143,574.9,Text,,3 Januari 2014,,,500-599,,Available,,,,,IDR,,,,GURUN : Planet Bumi
4403,550,Text,,10-Nov-08,,,500-599,,Available,,,,,IDR,,,,Gurun dan Daerah Tandus
5093,574.5,Text,,15-Apr-10,,,500-599,,Available,,,,,IDR,,,,Habitat Alam
4376,590,Text,,10-Nov-08,,,500-599,,Available,,,,,IDR,,,,Hewan Yang Menakjubkan
3937,590,Text,,13 Juli 2006,,,500-599,,Available,,,,,IDR,,,,Hewan Liar
4172,590,Text,,18 Juni 2007,,,500-599,,Available,,,,,IDR,,,,Hewan Pemecah rekor
7891,551.6,Text,,23-Apr-24,,,500-599,,Available,,,,,IDR,,,,HUJAN
6144,574.9,Text,,3 Januari 2014,,,500-599,,Available,,,,,IDR,,,,Hutan Hujan: Planet Bumi
0834,530,Text,,-,,,500-599,,Available,,,,,IDR,,,,Ilmu Pengetahuan Bumi Dan Antarriksa Untuk SMTP 2
0.0026,537.5,Text,,-,,,500-599,,Available,,,,,IDR,,,,Informasi Praktis Elektronika Nomor 2
0831,520,Text,,20 Juli 1988,,,500-599,,Available,,,,,IDR,,,,Intisari Ilmu Pengetahuan Bumi Dan Alam semesta
4610,530.01,Text,,13-Apr-09,,,500-599,,Available,,,,,IDR,,,,"IPA Fisika Gasing : gampang,Asik, dan Menyenangkan 1"
4611,530.01,Text,,13-Apr-09,,,500-599,,Available,,,,,IDR,,,,"IPA Fisika Gasing : gampang,Asik, dan Menyenangkan 2"
4612,530.01,Text,,13-Apr-09,,,500-599,,Available,,,,,IDR,,,,"IPA Fisika Gasing : gampang,Asik, dan Menyenangkan 3"
6190,500,Text,,12 Maret 2014,,,500-599,,Available,,,,,IDR,,,,IPA Terpadu Untuk SMP/MTs Kelas VII
0562,551.2,Text,,12 Januari 1988,,,500-599,,Available,,,,,IDR,,,,Gunung Berapi
4242,535,Text,,27 Juli 2007,,,500-599,,Available,,,,,IDR,,,,Jejak Sejarah Sains Cahaya
4243,535,Text,,27 Juli 2007,,,500-599,,Available,,,,,IDR,,,,Jejak Sejarah Sains Listrik
4897,530,Text,,12 Agustus 2008,,,500-599,,Available,,,,,IDR,,,,Kartun Fisika
0127,542.3,Text,,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,,,Ukuran
5532,590,Text,,3 Maret 2011,,,500-599,,Available,,,,,IDR,,,,Kehidupan Bawah Laut : Kepiting Hermit dan Kehidupan Di Perairan Dangkal
0165,574.9,Text,,18 Oktober 1984,,,500-599,,Available,,,,,IDR,,,,Kehidupan Dalam laut
0306,578,Text,,18-Sep-95,,,500-599,,Available,,,,,IDR,,,,kehidupan Dalam Laut
4119,570,Text,,6 Maret 2007,,,500-599,,Available,,,,,IDR,,,,Kehidupan Laut Indonesia 1
4184,574.9,Text,,21 Juni 2007,,,500-599,,Available,,,,,IDR,,,,Kehidupan Terumbu Karang
